model,outcome,season,player_id,player_name,prior_same_type_pitches,change_ci90_low,change_median,change_ci90_high
pooled_geometry,distortion,2025,641598,Mitch Garver,0,0.0,-0.0,0.0
pooled_geometry,distortion,2025,641598,Mitch Garver,1,-0.04292933691363997,-0.00939556503126851,0.02699714102844428
pooled_geometry,distortion,2025,641598,Mitch Garver,2,-0.06804138918894385,-0.014891618247647589,0.04278945615676478
pooled_geometry,distortion,2025,641598,Mitch Garver,3,-0.08585867382727994,-0.01879113006253702,0.05399428205688856
pooled_geometry,distortion,2025,641598,Mitch Garver,4,-0.09967883347466576,-0.021815826413443613,0.06268542023558107
pooled_geometry,distortion,2025,641598,Mitch Garver,5,-0.11097072610258381,-0.024287183278916095,0.06978659718520906
pooled_geometry,distortion,2025,641598,Mitch Garver,6,-0.12051788528517635,-0.02637668573604396,0.07579055674768634
pooled_geometry,distortion,2025,641598,Mitch Garver,7,-0.1287880107409199,-0.02818669509380553,0.08099142308533284
pooled_geometry,distortion,2025,641598,Mitch Garver,8,-0.1360827783778877,-0.029783236495295178,0.08557891231352956
pooled_geometry,distortion,2026,641598,Mitch Garver,0,0.0,-0.0,0.0
pooled_geometry,distortion,2026,641598,Mitch Garver,1,-0.056224842091681194,-0.01564801806672505,0.02436930709896998
pooled_geometry,distortion,2026,641598,Mitch Garver,2,-0.08911426632428315,-0.024801521846366366,0.03862443792042529
pooled_geometry,distortion,2026,641598,Mitch Garver,3,-0.11244968418336239,-0.0312960361334501,0.04873861419793996
pooled_geometry,distortion,2026,641598,Mitch Garver,4,-0.13055004048328006,-0.03633357277843391,0.05658377880603645
pooled_geometry,distortion,2026,641598,Mitch Garver,5,-0.14533910841596434,-0.04044953991309141,0.06299374501939527
pooled_geometry,distortion,2026,641598,Mitch Garver,6,-0.15784308718799275,-0.04392954054006687,0.0684132942314267
pooled_geometry,distortion,2026,641598,Mitch Garver,7,-0.16867452627504356,-0.04694405420017514,0.07310792129690995
pooled_geometry,distortion,2026,641598,Mitch Garver,8,-0.1782285326485663,-0.04960304369273273,0.07724887584085058
pooled_geometry,distortion,2025,641658,Garrett Hampson,0,-0.0,0.0,0.0
pooled_geometry,distortion,2025,641658,Garrett Hampson,1,-0.05432064892895097,-0.018443199022787037,0.017641717889539547
pooled_geometry,distortion,2025,641658,Garrett Hampson,2,-0.08609619156722613,-0.029231778844454527,0.027961461303221764
pooled_geometry,distortion,2025,641658,Garrett Hampson,3,-0.10864129785790194,-0.03688639804557407,0.035283435779079095
pooled_geometry,distortion,2025,641658,Garrett Hampson,4,-0.12612864088064438,-0.04282378197060836,0.04096280040979886
pooled_geometry,distortion,2025,641658,Garrett Hampson,5,-0.14041684049617711,-0.047674977867241564,0.04560317919276131
pooled_geometry,distortion,2025,641658,Garrett Hampson,6,-0.15249734114005364,-0.05177660555510917,0.04952656355075054
pooled_geometry,distortion,2025,641658,Garrett Hampson,7,-0.16296194678685288,-0.0553295970683611,0.05292515366861864
pooled_geometry,distortion,2025,641658,Garrett Hampson,8,-0.17219238313445226,-0.058463557688909054,0.05592292260644353
pooled_geometry,distortion,2025,641680,Jonah Heim,0,0.0,0.0,0.0
pooled_geometry,distortion,2025,641680,Jonah Heim,1,-0.03286891960218438,-0.001300113570715074,0.03398157217087684
pooled_geometry,distortion,2025,641680,Jonah Heim,2,-0.05209600500868079,-0.002060631256262076,0.05385951760638942
pooled_geometry,distortion,2025,641680,Jonah Heim,3,-0.06573783920436876,-0.002600227141430148,0.06796314434175368
pooled_geometry,distortion,2025,641680,Jonah Heim,4,-0.07631926787290587,-0.0030187702263876582,0.07890276713200148
pooled_geometry,distortion,2025,641680,Jonah Heim,5,-0.08496492461086518,-0.0033607448269771497,0.08784108977726625
pooled_geometry,distortion,2025,641680,Jonah Heim,6,-0.092274723227908,-0.0036498802319808506,0.0953983338931668
pooled_geometry,distortion,2025,641680,Jonah Heim,7,-0.09860675880655313,-0.003900340712145222,0.10194471651263053
pooled_geometry,distortion,2025,641680,Jonah Heim,8,-0.10419201001736159,-0.004121262512524152,0.10771903521277884
pooled_geometry,distortion,2026,641680,Jonah Heim,0,-0.0,0.0,0.0
pooled_geometry,distortion,2026,641680,Jonah Heim,1,-0.04413061672148707,-0.007168168035786909,0.031765477771878686
pooled_geometry,distortion,2026,641680,Jonah Heim,2,-0.06994537263725502,-0.011361277535590278,0.05034709108591914
pooled_geometry,distortion,2026,641680,Jonah Heim,3,-0.08826123344297414,-0.014336336071573818,0.06353095554375737
pooled_geometry,distortion,2026,641680,Jonah Heim,4,-0.10246811881032684,-0.01664397075116718,0.07375715528604512
pooled_geometry,distortion,2026,641680,Jonah Heim,5,-0.1140759893587421,-0.018529445571377187,0.08211256885779782
pooled_geometry,distortion,2026,641680,Jonah Heim,6,-0.12389030406650434,-0.020123591817402364,0.08917697037439504
pooled_geometry,distortion,2026,641680,Jonah Heim,7,-0.13239185016446123,-0.021504504107360725,0.09529643331563603
pooled_geometry,distortion,2026,641680,Jonah Heim,8,-0.13989074527451004,-0.022722555071180556,0.10069418217183829
pooled_geometry,distortion,2025,641857,Ryan McMahon,0,-0.0,0.0,0.0
pooled_geometry,distortion,2025,641857,Ryan McMahon,1,-0.06378796653396765,-0.02880243978693553,0.0024351046893781813
pooled_geometry,distortion,2025,641857,Ryan McMahon,2,-0.1011015349535948,-0.045650786991571865,0.0038595496179946566
pooled_geometry,distortion,2025,641857,Ryan McMahon,3,-0.1275759330679353,-0.05760487957387106,0.0048702093787563626
pooled_geometry,distortion,2025,641857,Ryan McMahon,4,-0.14811107161095433,-0.06687719414258717,0.005654137992259162
pooled_geometry,distortion,2025,641857,Ryan McMahon,5,-0.16488950148756246,-0.07445322677850738,0.0062946543073728375
pooled_geometry,distortion,2025,641857,Ryan McMahon,6,-0.17907546181717982,-0.08085867110312123,0.0068362031354513905
pooled_geometry,distortion,2025,641857,Ryan McMahon,7,-0.19136389960190295,-0.08640731936080659,0.007305314068134543
pooled_geometry,distortion,2025,641857,Ryan McMahon,8,-0.2022030699071896,-0.09130157398314373,0.007719099235989313
pooled_geometry,distortion,2026,641857,Ryan McMahon,0,-0.0,-0.0,0.0
pooled_geometry,distortion,2026,641857,Ryan McMahon,1,-0.06291003930573871,-0.025062482001983022,0.010860445438822345
pooled_geometry,distortion,2026,641857,Ryan McMahon,2,-0.09971005321848986,-0.03972309414814198,0.01721339876166154
pooled_geometry,distortion,2026,641857,Ryan McMahon,3,-0.12582007861147743,-0.050124964003966044,0.02172089087764469
pooled_geometry,distortion,2026,641857,Ryan McMahon,4,-0.14607258771446294,-0.058193281088013235,0.025217173387392912
pooled_geometry,distortion,2026,641857,Ryan McMahon,5,-0.16262009252422854,-0.064785576150125,0.028073844200483884
