player_id,estimate_early,se_early,n_early,games_early,information_early,estimate_late,se_late,n_late,games_late,information_late,player_name
666139,-0.11820163505648243,0.11431529686981652,330,41,51.451514452668114,-0.0909661903357789,0.12403303740595166,637,67,76.1639974990867,Josh Lowe
666149,-0.1771152536997609,0.15586359179145975,382,57,43.155370393153014,-0.28307204628779337,0.29721764600180967,77,12,9.553870033150321,Tyler Fitzgerald
666152,0.15511377837907936,0.24864571502541943,188,41,14.070209714312401,-0.021494679896018793,0.1301421092611285,122,23,15.591528216704827,David Hamilton
666158,0.22239057519661803,0.1378006113251906,489,74,68.96722701888113,0.21680586624228515,0.21441016869883267,375,65,54.79683175432238,Gavin Lux
666160,0.17653003104460566,0.11021562202568135,388,67,38.92493210379159,0.1065819968126089,0.0976952595288121,501,65,71.63004899150948,Mickey Moniak
666163,0.244687009111571,0.12608507121386378,122,23,22.115012226952125,-0.19855732837647097,0.1699254638269317,103,18,13.113932949117197,Ben Rortvedt
666176,-0.009338612804678471,0.14501922666328146,514,73,60.91260483214452,-0.03768468358956638,0.08475124892487905,631,76,85.33593731543513,Jo Adell
666181,-0.005249476818144711,0.19685008610111923,258,40,32.646541659423534,0.03665231099854444,0.21679218987037946,212,44,26.88291885884498,Will Benson
666182,-0.023406771871982437,0.10444221792360069,679,83,88.42809962858591,0.0717575180548809,0.10724138131995904,498,56,62.372470539238286,Bo Bichette
666185,-0.11549633276601728,0.12768237222789985,242,35,36.35717945667507,0.29759934132986116,0.14015915536692594,202,38,23.486186107314403,Dylan Carlson
666310,-0.08733081175146448,0.1336839534930582,415,60,51.894881158661505,-0.004952988899470832,0.11681693294832479,359,59,41.30984656475296,Bo Naylor
666397,0.040962390894366416,0.11879128820877838,187,28,27.801754392005478,0.15544767742483828,0.21360131969836593,161,34,20.15875119412162,Edouard Julien
666624,0.2924370477460946,0.20355214865179969,361,56,39.31900523131495,0.5099785550719194,0.28317084583392,253,43,31.474349510217817,Christopher Morel
666969,0.1340274714334117,0.09265142775305261,653,80,88.28708285504322,0.14285126836844067,0.117093018613366,455,54,60.60774278115811,Adolis García
666971,0.07708776505269747,0.10089289349767551,610,78,58.625585665469984,-0.10544553360907376,0.15219222511401276,416,50,51.69422083493643,Lourdes Gurriel Jr.
667472,0.1220495890742223,0.16527813121553908,292,52,34.137045303976315,0.18546997955448397,0.22679312733674148,224,48,26.35411545756586,Dane Myers
667670,0.11033431475488611,0.09946050528301456,669,87,95.35378799975805,0.22860213836393764,0.1151398191282797,582,74,76.4512222277676,Brent Rooker
668227,0.049827117533990224,0.12585123981698726,632,82,92.67525424685043,0.061142436689936186,0.10272855430210491,582,76,82.65944333674125,Randy Arozarena
668670,0.1563247486653314,0.1756533014999096,101,18,14.239592115286905,0.1572433591143842,0.14420345097261428,146,27,20.787534733658518,Jake Rogers
668709,-0.00037414732981407933,0.12081310447843147,360,62,55.0947235999263,-0.014034622472306729,0.18702007442579277,216,34,28.43160642954812,JJ Bleday
668715,0.06538048084559131,0.08715443681848156,598,78,76.90103347379926,0.0689844487741147,0.10110249161050579,493,64,65.82592716946503,Spencer Steer
668800,0.024805888056680502,0.3271562782620169,50,10,6.291824626245226,0.3619664597717964,0.3690160812154836,100,20,11.23297924400131,Andrew Knizner
668804,-0.03541418874620746,0.08241794695068597,650,80,91.1620374476604,0.18722546027693163,0.16182432994823318,619,73,101.82351156105472,Bryan Reynolds
668901,0.09390756882502758,0.10857675118790397,415,56,51.69289664272294,0.12508432218246093,0.11797871287486987,471,64,50.42538941706601,Mark Vientos
668904,-0.012443916954025183,0.1632616026270033,186,30,20.99448066418792,-0.03131789382229641,0.09283696265455078,570,75,64.89740854226459,Royce Lewis
668930,-0.007591572564635344,0.11917541093667362,656,80,99.54382372845981,0.08989343818834784,0.05470312334545302,536,75,92.35561442820327,Brice Turang
668939,0.04214510071378378,0.0965765265033448,455,68,58.50860642487079,-0.08601816958846574,0.21270189488991503,131,21,16.581265308604642,Adley Rutschman
668942,0.015968475922560857,0.1077414579714732,240,45,28.82396644333486,0.12735400935463087,0.13624828503150052,113,18,11.67987940638984,Josh Rojas
669016,-0.05744690087347091,0.14488964873003482,349,61,48.68610924452546,-0.09972501294780753,0.12029914606527908,411,65,37.9338485624516,Brandon Marsh
669065,0.0008359146174587792,0.07776498646651638,610,77,92.46992949496484,0.0207507778231615,0.14122820687269436,293,38,31.25792756909185,Kyle Stowers
669127,0.16318813401918214,0.1017941133399322,414,57,63.4289470312574,0.11692646071741819,0.06224246668746729,574,66,83.7434179826731,Shea Langeliers
669221,-0.16939052772066154,0.18965403440963682,366,50,48.27874982399468,-0.11519268247319953,0.21636241633432993,274,43,28.720886003822294,Sean Murphy
669224,0.11305585244478429,0.10587208562007337,528,66,61.98186313982925,0.12183626365750384,0.1376064087203284,366,52,37.53495507373734,Austin Wells
669242,0.07869064095823242,0.09858230827479694,421,65,52.67910216942254,0.09210880490612762,0.19241879260762088,207,31,23.63393534798051,Tommy Edman
669257,0.09486646448408008,0.10603680674222753,450,65,60.7956832881601,-0.33436361243423074,0.18682674095920607,279,44,30.666791886256384,Will Smith
669261,-0.39183338682361896,0.3945363029690645,87,15,10.069355076663257,0.07941999989752227,0.17928293350837218,214,38,23.189797174591817,Jack Suwinski
669288,-0.3541528565907921,0.11689297376757246,52,11,5.67696798540486,-0.19207187869035064,0.30810609880224826,52,9,4.045408333403425,Daniel Johnson
669289,-0.14444134568976896,0.13036719853401899,413,67,55.45880136651235,0.24638605751324297,0.18088122061387985,138,34,16.067122988585332,Santiago Espinal
669357,0.38497414501156196,0.17581461483565647,337,55,38.331284053954604,-0.03922641426502504,0.11359330353019471,423,53,55.39648470797851,Nolan Gorman
669364,-0.2557943237315234,0.09578017264213085,486,65,66.41957351824692,0.0629486115540925,0.122859466575278,550,72,75.53437642579496,Xavier Edwards
669394,-0.14239861473392185,0.08962915164293647,463,65,76.22087404500462,0.2250471050361884,0.12603105583888302,255,37,35.95414356078021,Jake Burger
669397,-0.01670590092420191,0.1645951383967632,421,72,48.658561411123586,0.05377005838605393,0.13961849960141218,293,58,36.44453734441149,Nick Allen
669450,0.433651482135,0.3553352768505613,54,12,7.622117600944588,0.06510984715363272,0.1942863681886203,131,23,15.450904175669933,Cooper Hummel
669477,-0.15130657261458638,0.1617985965552178,190,33,22.33648561632137,0.020399579271820557,0.11972725106109047,473,61,59.506761324528156,Casey Schmitt
669701,-0.09397497126621808,0.10722782232395431,530,70,72.16819407596324,0.24304552626351497,0.07798026100417582,479,70,63.07798207693183,Josh Smith
669707,0.07631197943682705,0.17800698782128918,278,45,39.90897340226438,-0.14429366072028654,0.23016598267179433,373,54,58.635806806975225,Jared Triolo
669717,0.04628168113362755,0.19413190962346008,131,23,13.99861300641306,-0.14747111163635343,0.32077751434225715,60,9,7.873893363628082,Will Wilson
669720,-0.22480414365888884,0.13267503078549928,275,35,32.12976973384013,0.14923087491180226,0.1920312452558491,520,67,76.48613029107247,Austin Hays
669722,0.10976522237125912,0.17011035894838045,45,8,5.431299455772399,0.22865853005918363,0.5852837598207774,43,8,6.115446551852134,Logan Davidson
669743,0.382110090827616,0.12324103002283156,261,48,37.6989725124468,-0.24901046787594847,0.19667861118067995,219,43,28.888486566090926,Alex Call
669911,0.020524340432538157,0.102080909125872,492,66,58.985561163432024,-0.03840510240179506,0.10982412494177396,164,21,21.4996738453658,Michael Toglia
670042,0.19915035783013177,0.16347909789235063,244,31,24.38785526586424,0.01246188839778763,0.17302085442208937,194,34,17.657000676784556,Luke Raley
670231,-0.20816543139696678,0.17527085510189575,96,18,11.07913365369932,0.22766633531014635,0.25519901690318186,203,36,26.565655720822626,John Rave
670242,0.0002848829178046513,0.18151332919584084,320,43,41.227410085352645,-0.060864293172784856,0.18343753826969758,448,60,56.86681260816576,Matt Wallner
670541,0.037452853807238375,0.12453409883945334,224,29,31.860170550220374,0.07704428167776477,0.09922772685947993,126,19,16.655265528956267,Yordan Alvarez
670623,0.18713691091086057,0.2157980518081981,576,80,92.57368730573049,0.4436384321708347,0.16363770205408026,150,21,21.23909780442903,Isaac Paredes
670764,0.13961919624302965,0.08533274742748731,381,61,47.802473670991304,0.1007452889907828,0.1836606098986054,165,28,19.475176248412808,Taylor Walls
670770,0.09170009627920556,0.09850499009152174,527,80,72.01019784362317,0.1512480485345999,0.1404639153342149,457,71,57.48513688243932,TJ Friedl
671056,0.02061143650162603,0.1243270190552843,318,42,46.86100914363736,-0.0983219989101181,0.18055170147271266,464,65,65.59804309010823,Iván Herrera
671218,0.11714377323815553,0.10749336415934102,690,83,95.17267396389778,-0.028535669153076232,0.10943309392689422,556,74,62.789079087653235,Heliot Ramos
671277,0.08327706467328876,0.10448351116092822,537,74,67.579212848118,-0.10921944664685067,0.12266542758357835,433,63,50.285356571459914,Luis García Jr.
671286,0.045377398865240295,0.18241595175869033,72,13,9.44909031111084,0.23628584890301518,0.2669328618247795,63,14,13.000734412677502,Johnathan Rodríguez
671289,0.17253159805062468,0.14487251430628764,240,40,36.7915868084064,-0.017719797732165022,0.07835900702912477,472,67,73.98310178751885,Tyler Freeman
671732,0.033613865745251555,0.08376127010407843,664,81,100.7113174562301,0.15102207116904592,0.08875299213592337,487,67,68.25452534828709,Lawrence Butler
671739,0.09195372420277623,0.10931159841561568,608,81,80.53889796519148,0.34084311334187756,0.1565364074959096,580,78,56.97255311993844,Michael Harris II
672016,0.24576530751449077,0.24874444980374807,193,32,22.829608265374322,-0.07528871312094679,0.31997400100677537,92,14,10.785661469773014,Denzel Clarke
672275,0.11644612485491208,0.11460493117240321,387,63,39.6365228192171,0.12601961688126181,0.10770428050072024,444,66,51.894059492447774,Patrick Bailey
672356,0.11422700833088653,0.12214877900388614,593,75,75.70721727337133,0.20838605767358007,0.06858143871621453,411,51,56.65487149612983,Gabriel Arias
672386,0.05325032091363163,0.09084573911441302,486,69,61.47441917032293,-0.012549811335044195,0.10604744840070475,443,61,58.34106426507691,Alejandro Kirk
672515,0.082634167963779,0.10524273095241174,357,51,51.2710292659086,-0.09501537292132815,0.11487250691252653,216,29,28.975375586034325,Gabriel Moreno
672569,-0.14236767955644294,0.2976344529099137,47,10,10.233658674277404,-0.47415949696207815,0.24669309366082157,76,15,9.48077858973256,Gustavo Campero
672580,-0.022097051846491356,0.0851545936945475,513,82,55.746462581800735,-0.17464757495367506,0.09257411617096384,474,75,64.2151854356984,Maikel Garcia
672640,0.091079021429581,0.0926841616728831,444,66,60.7271547364926,0.07097104524803746,0.08341991541128468,525,76,57.726075511504874,Otto Lopez
672695,0.2565567878080896,0.1319193853260321,566,83,73.09505855987001,0.06796563556288553,0.0907499142141376,564,78,82.68711082487812,Geraldo Perdomo
672724,-0.07977934375482744,0.1271525548368782,257,45,33.17051858604897,0.07304026859665957,0.12495635736747758,265,45,35.30511512146494,Oswald Peraza
672744,0.17319937271685543,0.12575971428462757,321,45,48.13549665570924,-0.1671874720905561,0.19337841365010566,153,29,17.539834116561856,Alexander Canario
672761,0.19664139610034923,0.1248021708591427,193,26,22.843420262581006,-0.05526531902945182,0.08447530293902808,546,72,83.26319716846595,Wenceel Pérez
672820,0.1101121722430321,0.09416626163961431,471,69,54.672040991171315,0.11766922433868224,0.0858724742282997,559,71,78.15998082740937,Lenyn Sosa
673237,0.29295041001242483,0.07444362615177498,545,73,73.89653651275967,0.10093295776298296,0.08951421583147416,541,69,66.02010487011967,Yainer Diaz
673357,0.1594908050278439,0.10687313712884226,550,70,77.75258794600254,-0.268068736192519,0.18431200912593304,254,37,30.12103611122619,Luis Robert Jr.
673548,0.060041524314906405,0.09148870256695599,603,80,77.97832778681529,-0.10920737992480557,0.13980961270719058,497,71,72.1931631798905,Seiya Suzuki
673962,0.11727285065367452,0.0758554444419519,563,74,66.74323710185243,-0.011799938369184077,0.09588157660896973,408,56,50.509377697165824,Josh Jung
676059,-0.169280248571968,0.15224149535906414,273,36,32.55648500748251,-0.044075557211180616,0.11238115683421264,355,48,46.4175461077532,Jordan Westburg
676391,-0.3638015924080852,0.17922257308255296,465,77,42.02433794126972,0.05828747361201895,0.10370479116456768,491,71,58.13036042139441,Ernie Clement
676475,0.09235367657405802,0.11578613625685479,494,72,62.356399050925205,0.13731440539838843,0.08802047061131486,441,65,55.44423428499537,Alec Burleson
676572,0.19015360616912555,0.10954621927443228,514,76,73.98664178081641,-0.11813634243480974,0.14405458117469092,348,62,43.96576035771781,Eric Wagaman
676609,0.17494656944312162,0.11571208714468575,377,59,59.89400004997907,0.18625475449979464,0.15244336383984694,253,47,27.17869224793526,José Caballero
676694,-0.36375028412307897,0.17037407605120747,469,77,61.96057137600934,0.43647185443830855,0.30127938343416766,116,20,12.705580781831797,Jake Meyers
676801,-0.1359933696286046,0.34768496087589,86,20,10.276402579405996,0.19088134919040373,0.2043130529928337,133,24,17.81670184560683,Chas McCormick
676914,0.0823103344983644,0.21549956511339746,101,23,14.235013473847513,-0.2709471756644946,0.14879336272911672,307,54,37.45635498267161,Davis Schneider
677587,-0.21476847327268575,0.17344966488570174,182,31,15.722037293350567,0.09084004370323122,0.13755532354128863,506,79,62.164676891510936,Brayan Rocchio
677594,0.08300554021674306,0.08604594283766272,728,83,91.9943567293094,-0.14586561672067458,0.1071661554716162,610,75,87.35816140974534,Julio Rodríguez
677595,-0.2663276979197447,0.20089826317538076,144,20,13.817411846698063,0.1430695602363628,0.15922196000431524,215,38,26.12378217848614,Ronny Mauricio
677649,0.16846221159637273,0.20503249074713628,138,25,15.893007313043558,0.03370878709014468,0.13267276837771672,277,50,30.36471151609515,Ezequiel Duran
677800,0.11579380296608432,0.09610710363848775,535,73,70.91087367085191,0.07055415509513138,0.11573916465735076,288,39,45.22283978314918,Wilyer Abreu
677950,-0.19501245798188122,0.15647022778724026,445,69,47.01300440673028,-0.10839607295238107,0.14339359906218568,409,65,52.86114832028172,Alek Thomas
677951,0.05850532802671742,0.08184899660195763,671,85,97.29544000579278,-0.011874750064860305,0.1008448271128878,558,71,75.71530296546985,Bobby Witt Jr.
678009,0.07239090043448063,0.1457360543272884,141,21,24.83086278616396,0.15349817651302736,0.14967794260436698,226,35,31.49226065501564,Parker Meadows
678246,0.027155285219350647,0.07530513873445249,639,81,99.73925152163201,0.1071395577603155,0.1328095382664091,404,57,47.10853865047184,Miguel Vargas
678554,-0.13606626917006728,0.1448737540223101,211,45,27.39455168010308,0.06563511003722304,0.18687008969772087,266,43,26.858350600856994,Curtis Mead
678662,0.09830036803359697,0.10135089810330526,293,32,40.662040077798,0.06107474859211646,0.09490349321450829,566,63,81.78088259155034,Ezequiel Tovar
678877,0.1366369451547015,0.18022628645692082,235,43,24.91011137836034,0.39949641660312285,0.26782956924645374,102,17,11.377044011835146,Jhonkensy Noel
678882,-0.19359089783902536,0.07721531398929427,637,77,71.50583966331703,-0.101705505631755,0.09203121033375954,587,73,62.80497912187616,Ceddanne Rafaela
679032,0.37965229315658616,0.3843762526711609,245,50,30.68720337240397,-1.2064987002115648,1.100164813414703,48,11,6.386629259958723,Johan Rojas
679529,0.3196937748023159,0.11433212030619509,590,79,76.67353123670466,0.05785665596387788,0.082802883639848,563,76,82.41992533727004,Spencer Torkelson
679845,-0.09463890454804517,0.19234068901396023,112,21,11.38335032125267,0.11554805673080489,0.14794780707096586,194,41,23.6621266489781,Nick Loftin
680474,0.3023489154574332,0.19175664642681753,174,40,19.09413676819897,0.06574296091104126,0.09335102066651864,184,30,24.95218475253447,Max Schuemann
680574,-0.056035289842907225,0.10677353676928952,495,75,73.49641286263554,0.14201844929386057,0.14040833297245067,483,67,66.04123371012193,Matt McLain
680718,-0.16643705940368594,0.1374643728469742,405,59,48.42083561423286,-0.027748258875278816,0.10563223288665945,538,74,59.86929943510758,Addison Barger
680757,0.13884284812563477,0.09569474399895021,505,79,77.18919347397656,-0.10100785744171753,0.10351496179190792,566,77,82.55557718448907,Steven Kwan
680776,0.11851239164704741,0.058893242844065184,690,85,96.01799354284529,-0.056249528174477516,0.08275288071634417,506,72,81.57470940114615,Jarren Duran
680777,0.02884944931839727,0.15601993545807089,398,63,53.247980033122424,-0.05979669660731703,0.10849329251717889,313,50,46.01812245742224,Ryan Jeffers
680779,0.048228642838291993,0.1287730887600422,246,36,31.87804271280509,0.08271138969646268,0.10887959745182127,327,45,42.0297900174082,Henry Davis
680862,0.19705359743244988,0.17725251018387828,101,15,12.693814374814796,-0.30728027455398754,0.14966095816082386,106,14,13.051916964949903,Willie MacIver
680977,0.04500524508737847,0.07745252630504958,539,78,81.51315560608157,-0.13990360306053112,0.10833603732381877,271,40,41.42943338776508,Brendan Donovan
681082,0.10692037754566472,0.08902575307996798,546,76,78.41514146926004,-0.008127570485248042,0.08702781924645887,427,69,58.98284147315574,Bryson Stott
681297,0.44279401182376327,0.2261562956324956,173,26,26.994248676879756,0.0968350143308573,0.10758739259822404,437,64,62.8111088539398,Colton Cowser
681351,0.08210029721250806,0.1257123535435898,505,68,75.69759527613925,0.011532989745623053,0.1307483682437815,392,51,45.99050207546521,Logan O'Hoppe
681393,0.2784197090511438,0.1591789304646017,466,60,56.54255487778144,0.09834664770422152,0.21537018421101312,185,27,19.513271661709098,Connor Norby
681460,-0.003101453811632124,0.15002496725086092,253,46,30.512962764686268,0.17571567103829122,0.09153863290523591,385,55,43.30969390013712,Brooks Baldwin
681481,0.01555230063468774,0.09885377525148221,575,75,91.41012768137428,0.027629443394117027,0.09007948192840484,335,52,51.63610675474486,Kerry Carpenter
681508,-0.16452826736998163,0.1733528153923225,63,13,6.896741506446953,0.39808995733846264,0.19041897998332755,108,24,14.93361137113807,Mickey Gasper
681546,0.2073227847308824,0.32284432694184895,48,8,7.471081968790521,-0.028000733654640557,0.16478544318338698,227,39,26.182487425993052,James Outman
681624,0.06921139786061825,0.12122398768962195,663,80,79.68982517427486,0.07284783611449282,0.11562348801900663,573,75,79.26159456318307,Andy Pages
681715,0.208531402744561,0.14987404745783584,111,20,19.03623151682395,0.19724912220781762,0.1358287194679547,398,65,50.923096630706326,Heriberto Hernández
681807,0.05732969387589416,0.35192682711747864,91,18,12.044478817641792,0.0673713720564504,0.14876975634201214,230,45,25.707790952692946,David Fry
682177,0.0023234635831061554,0.1511559719961367,354,63,43.403557230344056,-0.2517632794297042,0.1540842260917927,374,63,41.531202487120126,Daniel Schneemann
682622,0.2757248914695621,0.1328776337894243,128,18,15.606024398262624,0.035535791574312914,0.1486267061082018,517,70,69.09189392596281,Noelvi Marte
682626,0.19766316686405494,0.08353668029487728,268,34,37.778757781070546,-0.05596003709638491,0.1316766695762755,229,39,32.92792375664229,Francisco Alvarez
682641,0.02389740910476438,0.16624820690127332,134,23,17.20542316410254,-0.017525104573016075,0.21110608955787313,214,32,22.980979264435994,Luis Matos
682657,0.11603378077577602,0.08069526736399565,452,65,56.653835562361806,-0.04045298617163979,0.1578702362702098,452,70,51.79797485149744,Angel Martínez
682663,0.0008785727839369789,0.10659712112981652,428,58,55.42773766941718,0.0392910863003354,0.11600076157548089,616,78,81.4862094126126,Agustín Ramírez
682668,-0.11154268352822025,0.18254061270606697,267,49,33.497746911161904,0.403162767971579,0.33509802687403933,52,16,7.464250141477302,Luisangel Acuña
682829,0.02196456868482516,0.0932640642930392,605,85,68.22415959668324,0.4599749871367514,0.3518860615875418,595,77,70.24979504546712,Elly De La Cruz
682928,-0.05151223163495856,0.12884941341311051,576,71,71.25003215978774,0.029315774064218394,0.10698946652086011,573,73,85.3275521330699,CJ Abrams
682985,0.3054301701971738,0.11457590138155885,708,83,99.37008368123132,0.2617552285764975,0.07715825316682166,676,74,117.33990135298997,Riley Greene
682998,-0.05611716537839005,0.11227502717788407,595,70,82.55459417488775,-0.04140815648819365,0.07904568608948528,605,71,83.97358868746548,Corbin Carroll
683002,0.0709081801728419,0.10616841987210605,577,77,72.76091869150852,0.014431320844028967,0.07931094316640257,584,76,78.45281269389581,Gunnar Henderson
683011,0.15750966233409092,0.10845967825420175,596,81,77.52005510415692,-0.06640750616683326,0.08935418147076772,485,67,59.10403004698095,Anthony Volpe
683083,0.4523968427517725,0.3425317111447552,108,16,12.651915034239552,-0.4676462326530162,0.24261639808036783,68,15,10.144500474906696,Nasim Nuñez
683090,0.7313128392676006,0.3471472960164025,70,13,5.956307593587647,1.0670553157087033,0.5624823656617107,51,12,2.635644690533613,Matthew Lugo
683146,0.381573425952951,0.11752115282128191,410,60,50.040680078122534,-0.03993637614212563,0.08384577117489231,384,65,55.48195614863124,Brett Baty
683734,-0.0054286590542781486,0.1530148423775888,372,48,54.185152934615886,0.3497268326123461,0.11071594793120262,427,64,54.53686664092501,Andrew Vaughn
683737,-0.043116033611400886,0.09886603222379933,535,76,74.33828853603634,-0.0732382603306792,0.16283180737003164,519,77,67.0828246099855,Michael Busch
683766,-0.18732359158398346,0.3020241056723437,189,32,22.111866252759498,-0.0789352828206973,0.1855331315232069,145,25,20.94828912881704,Christian Koss
686217,0.2111623929752906,0.1540233112272121,537,80,60.12339919169141,0.016426356651204795,0.10308836255352911,436,61,58.714230284317395,Sal Frelick
686469,0.07614450683549318,0.0768420614105733,606,84,81.36814909684989,0.031789674810327455,0.10874279671012031,598,75,74.47948214921179,Vinnie Pasquantino
686527,0.16985932620252656,0.16936899831281196,119,20,15.24516053708495,-0.0052293930939360245,0.1392195924561937,394,60,42.403861933283316,Dominic Canzone
686555,-0.21268190988850402,0.1318623465392058,323,59,39.881466593389106,-0.02847086123034481,0.12943999472445442,432,65,56.11671525820875,Isaac Collins
686611,0.18133397704044868,0.14707417785343596,283,45,34.96283971906004,0.2980450959708394,0.13982374570301653,248,38,34.16164884956115,Dylan Crews
686668,-0.1557518660866213,0.09394312831078622,526,71,80.84637169413936,-0.10713669405075688,0.1006757060724236,434,67,54.713482948824236,Brenton Doyle
686681,0.05667409634472111,0.09664148312431282,400,55,41.324500019482706,-0.011630692546649023,0.19386487670348168,134,20,13.169637187840916,Michael Massey
686765,0.14333365564135075,0.29300082781479553,101,17,16.59037145367239,-0.02853580436953883,0.4364604334197601,64,13,5.896269162769079,Nick Sogard
686780,0.1656675018046323,0.10982303844224141,407,60,45.794385809626384,0.06723796669587871,0.16254220585076146,349,47,38.92140504089462,Pedro Pagés
686797,0.23922739215743494,0.09612687385983568,479,65,73.53950274871748,0.051022733392262785,0.15317864708751766,470,72,51.143561747109416,Brooks Lee
686948,0.03469578475975719,0.0686906912146449,340,55,43.66807254838542,-0.0594744460151425,0.17844501397738124,518,68,62.52124796319084,Drake Baldwin
687221,-0.20561014802023841,0.18361911439319262,94,18,11.848134654651108,-0.06181548041998142,0.2586152132513549,169,32,19.304381279131007,Dalton Rushing
687263,-0.08579193719275807,0.10964195732562217,471,64,82.09789490960512,-0.10332974955484953,0.11172221981899545,555,64,89.74170141450354,Zach Neto
687363,0.09213851439265723,0.13641221114290003,455,78,56.20010620602416,0.04243175581599176,0.16841967656661724,277,53,36.86626611020017,Victor Scott II
687401,0.016646610138628594,0.10425241237808332,474,80,66.57247253123725,0.12900523254972493,0.13813304088153458,368,65,36.16075066233886,Joey Ortiz
687462,0.26601698829176534,0.16129724143966795,277,36,36.900524618949916,-0.13064173616961836,0.11769233503181374,478,71,77.08345180557306,Spencer Horwitz
687597,0.14938356099200858,0.09530035451495789,530,71,78.0988739862427,0.4282276679145489,0.1284864955385875,513,75,69.81583761470424,Jordan Beck
688363,-0.004525379520453937,0.2466374020895281,153,26,13.882676292614214,-0.2632251308297824,0.24422092039554807,162,31,14.97525052296933,Graham Pauley
689172,-0.009511250989868544,0.33644200017010273,48,8,3.3650436356847413,-0.57783129706422,0.24620080888928217,75,13,9.066324037018582,Brett Wisely
689200,0.21947779260458603,0.204471025235999,62,9,12.826173417527766,0.30685414259019206,0.17894821072310535,87,15,10.285585557532674,Jacob Melton
689414,0.4509897327473166,0.24746082755782384,233,52,28.8129614153443,0.015299753605207498,0.12056467637546187,328,67,44.25898655437926,Liam Hicks
690022,0.002901711362348643,0.16217700997959839,138,19,25.738640420025785,0.0243988739603158,0.1786706847418581,246,39,28.59485076172188,Ryan Ritter
690924,-0.11286721107488246,0.35071324602129705,89,13,9.043741220324023,0.23841914034002787,0.16128446794425472,126,24,17.853586945139476,Braxton Fulford
690987,0.2957469384933574,0.20008113395911947,145,21,15.070113202467907,0.01571298308010957,0.2160389690022425,224,43,27.972237225129987,Robert Hassell III
690993,0.02723956958105974,0.10623557460511733,429,72,60.25127338655564,0.05343420172076837,0.09664854580626242,377,63,69.49728690251291,Colt Keith
691016,0.18998834593688174,0.10081461238903908,619,85,104.02487125003093,0.2436486098325355,0.10345734031035347,437,70,53.02515487384176,Tyler Soderstrom
691019,-0.2009977428386824,0.29839141056371254,104,15,9.084634241437168,-0.1609883479296379,0.09283188324122418,431,62,67.09599114970845,Kyle Teel
691023,0.09620430673645702,0.08748701969872186,371,50,45.434338468911584,-0.010417004995126912,0.1369199179296316,387,54,46.24227729862267,Jordan Walker
691026,-0.20753462539746506,0.10546194007308825,551,72,70.80399167572395,0.0043810173210998,0.06783747466793501,439,55,60.43852272898361,Masyn Winn
691176,0.13922610787581435,0.09652873927656229,523,69,61.9333324776599,-0.14308859671306048,0.16839808770029202,322,47,39.98895758981279,Jasson Domínguez
691406,-0.029947803525148378,0.13885819074121258,599,79,64.63823662627598,-0.09353841500944647,0.09005451578157726,606,74,84.53045062115764,Junior Caminero
691594,0.06979899859577961,0.18436357629293357,259,56,31.948925022389496,-0.3076659233260499,0.22617759454480935,266,53,23.222433331240524,Javier Sanoja
691718,0.07926192350181362,0.07950695582665689,742,83,101.22113697381714,0.17371826182461353,0.11623810954801941,610,73,73.30380167530748,Pete Crow-Armstrong
691723,0.4094951194778307,0.25922705589024103,137,23,17.04454310103808,-0.14988388478380835,0.1667195609304293,359,60,47.549457054398424,Coby Mayo
691777,0.37437396550394536,0.16957993949741815,289,43,35.71194671653251,0.050505434028424306,0.14084508653819544,116,17,18.051410933957072,Max Muncy
691781,0.007563547560684769,0.30910817363965176,107,13,6.277634494574028,0.05490015319214514,0.1046489320852562,441,60,52.41134004088471,Brady House
691785,-0.0050929218397193264,0.1501449238393391,172,27,21.308190300509956,0.2325246508981851,0.3047764113029146,83,15,6.308124958367721,Marcelo Mayer
693304,-0.12862809442747192,0.16050635187010634,192,24,21.893903499675936,0.11096890503961561,0.09890973675272036,578,71,84.22738931265431,Nick Gonzales
693307,-0.016786050704602748,0.09667036123860477,438,63,55.73426056891088,-0.011248738290673962,0.10189510403364431,424,62,49.34897567530054,Dillon Dingler
694192,-0.0898925684791661,0.11940792847947745,688,83,97.06498291985261,-0.04106446372053799,0.11148184115430468,413,48,56.87372930541805,Jackson Chourio
694374,-0.12339112670762174,0.16058657905083326,294,49,31.313774241995525,0.19299808833962082,0.11990624288600794,107,17,15.192445490690417,Tim Tawa
694384,0.14765016281902338,0.09776487143397773,531,79,78.02580261754456,-0.0007084553379607817,0.11370529629550481,376,51,51.8499557981594,Nolan Schanuel
694497,-0.09447385733434104,0.3028314379254999,184,30,22.060606066364574,-0.06633411306214998,0.17204010483980825,167,30,21.519220544443137,Evan Carter
694671,-0.08542717078723812,0.10211904378930424,510,67,72.96600209116029,0.116209973904571,0.09416136433617653,483,66,64.22844380374316,Wyatt Langford
695238,0.09686872099468372,0.1966260177437141,158,22,18.686510301654625,0.1742503565819867,0.14189959694625362,146,33,17.26965647947991,Will Wagner
695336,0.19842906363942792,0.19529201855389763,137,19,16.431994514754443,-0.05689724547360454,0.12245301382807902,438,62,48.54405469194258,Thomas Saggese
695506,0.1854840028143182,0.14788240528227295,181,24,25.475353799566907,-0.07739749539745827,0.12839476683828951,249,37,35.93921800319331,Jac Caglianone
695578,0.21626823705176343,0.11440525347695868,597,84,98.18376540913462,-0.20786170148229624,0.09705839543370354,548,73,98.75272370483805,James Wood
