stage,specification,x,y,restriction,high_information,negative_control,method,bins,baseline_group,n,mean_followup_percentile,mean_percentile_ci90_low,mean_percentile_ci90_high,top_quartile_followup_rate
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,unpooled,10,8,50,0.5588813559322033,0.5043355932203389,0.6152050847457627,0.26
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,unpooled,10,9,45,0.45877589453860634,0.40137288135593213,0.5182523540489642,0.15555555555555556
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,unpooled,10,10,39,0.5665145588874402,0.4831095176010429,0.6411277705345502,0.358974358974359
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,pooled,4,1,126,0.4619854721549637,0.4182741458165187,0.5045217917675545,0.2619047619047619
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,pooled,4,2,111,0.5522598870056497,0.5054420522217132,0.6003611238357001,0.3333333333333333
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,pooled,4,3,105,0.5147941888619855,0.46875141242937857,0.5610363196125909,0.24761904761904763
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,pooled,4,4,122,0.5208530147263128,0.48265976660183385,0.5650632120033343,0.2540983606557377
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,pooled,10,1,50,0.44637288135593217,0.377264406779661,0.5199576271186441,0.28
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,pooled,10,2,54,0.4534526051475204,0.38897520401757685,0.5196610169491525,0.2037037037037037
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,pooled,10,3,48,0.48873587570621463,0.416131709039548,0.563135593220339,0.2708333333333333
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,pooled,10,4,44,0.596995377503852,0.5180797380585516,0.6788983050847458,0.45454545454545453
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,pooled,10,5,41,0.5604588673005374,0.49177966101694914,0.6284766432410087,0.2926829268292683
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,pooled,10,6,39,0.49463276836158204,0.43049978270317263,0.5663494132985658,0.1794871794871795
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,pooled,10,7,44,0.5097072419106317,0.4325269645608628,0.5852099383667182,0.29545454545454547
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,pooled,10,8,41,0.562525837122778,0.49550640760644893,0.623255477470029,0.2682926829268293
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,pooled,10,9,50,0.5463728813559322,0.4738830508474577,0.6123525423728814,0.34
full_year,absz_attack_direction__log_exposure_pa,log_exposure_pa,absz_attack_direction,all,False,False,pooled,10,10,53,0.48108410617204994,0.42086344739366804,0.5429549088583308,0.16981132075471697
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,unpooled,4,1,115,0.4980872507908482,0.4513940999043625,0.5394386816743911,0.23478260869565218
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,unpooled,4,2,118,0.5389170896785109,0.49972611775502607,0.575947116349766,0.2627118644067797
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,unpooled,4,3,126,0.4816829156930679,0.44161832245588595,0.5240989176268365,0.21428571428571427
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,unpooled,4,4,106,0.5311113239472591,0.48531430578169393,0.5747230469622961,0.3113207547169811
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,unpooled,10,1,41,0.4993396888283604,0.42897527960051174,0.5753518220461392,0.21951219512195122
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,unpooled,10,2,49,0.5205808211609517,0.4515487413239408,0.5927898062778412,0.30612244897959184
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,unpooled,10,3,49,0.5052488000276252,0.44713042577437057,0.5656479850823578,0.20408163265306123
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,unpooled,10,4,48,0.5070501974055274,0.4424157501410039,0.5682846869712351,0.2916666666666667
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,unpooled,10,5,46,0.5607665710292062,0.5089586551901714,0.6175053336276023,0.21739130434782608
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,unpooled,10,6,50,0.5171573604060914,0.450181049069374,0.5818020304568529,0.24
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,unpooled,10,7,50,0.4312013536379019,0.37523011844331633,0.4882267343485617,0.12
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,unpooled,10,8,51,0.5462492949802595,0.4770346040277363,0.6105835904581799,0.3333333333333333
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,unpooled,10,9,40,0.5546108291032149,0.4899640439932318,0.6168675972927241,0.225
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,unpooled,10,10,41,0.47631133671742804,0.39176468160620687,0.5650592216582064,0.3902439024390244
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,pooled,4,1,126,0.49480299734106836,0.45332769317540894,0.5380186930948353,0.2698412698412698
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,pooled,4,2,107,0.5360548413112578,0.4895622815756599,0.5828628809083289,0.2803738317757009
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,pooled,4,3,105,0.5106518411086939,0.4630327934896463,0.5546531302876481,0.23809523809523808
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,pooled,4,4,127,0.4925922965213105,0.4478896039010352,0.5384314587580105,0.30708661417322836
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,pooled,10,1,54,0.4581061603058218,0.39424390549602056,0.5256282509243592,0.2222222222222222
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,pooled,10,2,46,0.519348193923343,0.4348010005149709,0.6050025748547048,0.34782608695652173
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,pooled,10,3,50,0.5353299492385787,0.47312859560067677,0.5993265651438239,0.26
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,pooled,10,4,42,0.5235275159133027,0.4493936830231246,0.5905104342921601,0.2619047619047619
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,pooled,10,5,41,0.5444059262927655,0.47649704923445174,0.6082745243696092,0.2926829268292683
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,pooled,10,6,42,0.496777052614616,0.4193840141809685,0.5677221819353798,0.21428571428571427
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,pooled,10,7,41,0.5055713755107094,0.43603029177499897,0.5714497957162312,0.21951219512195122
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,pooled,10,8,45,0.47871780409851483,0.4059090054521527,0.5540270727580371,0.24444444444444444
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,pooled,10,9,52,0.5167252375374203,0.44502798386047115,0.588116621111545,0.3269230769230769
full_year,absz_attack_direction__log_exposure_type,log_exposure_type,absz_attack_direction,all,False,False,pooled,10,10,52,0.5033190160093715,0.42495932578419887,0.5760217363009241,0.34615384615384615
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,unpooled,4,1,108,0.4906780723193582,0.45004935138183866,0.5360398257817885,0.2037037037037037
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,unpooled,4,2,125,0.4969678510998309,0.461932318104907,0.5341285956006768,0.184
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,unpooled,4,3,125,0.5228494077834178,0.4843756345177666,0.563718443316413,0.288
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,unpooled,4,4,107,0.4957303477394563,0.4468333412400968,0.5472239353543021,0.27102803738317754
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,unpooled,10,1,40,0.49014382402707274,0.4140397631133672,0.5637563451776649,0.225
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,unpooled,10,2,43,0.48906071695588876,0.4234643686302286,0.5587789713925942,0.20930232558139536
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,unpooled,10,3,50,0.4826734348561759,0.4223570219966159,0.5414433164128595,0.18
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,unpooled,10,4,50,0.48859560067681906,0.4301658206429779,0.5488934010152284,0.18
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,unpooled,10,5,50,0.5183079526226734,0.46526565143824034,0.5711438240270726,0.18
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,unpooled,10,6,53,0.475225872362162,0.42043386648788433,0.5326868435335057,0.20754716981132076
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,unpooled,10,7,48,0.5748378454596729,0.5105999717992105,0.6401949379582628,0.3541666666666667
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,unpooled,10,8,49,0.5132601263855796,0.44331123312269066,0.5805259159501365,0.32653061224489793
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,unpooled,10,9,42,0.5492305213117396,0.4722202078801064,0.624462170655064,0.3333333333333333
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,unpooled,10,10,40,0.43506768189509304,0.3544373942470389,0.5143633671742808,0.175
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,pooled,4,1,123,0.47094630844785607,0.42607197391770874,0.5172485658866741,0.23577235772357724
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,pooled,4,2,112,0.4977640802513899,0.4561079888808315,0.5419068769639834,0.25892857142857145
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,pooled,4,3,112,0.5135363790186125,0.47054855571670295,0.5561472685520908,0.25892857142857145
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,pooled,4,4,118,0.529567810949554,0.48404456680719266,0.5790250652441997,0.3050847457627119
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,pooled,10,1,53,0.4655205440091945,0.3994955783290235,0.5281757813747088,0.22641509433962265
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,pooled,10,2,50,0.48209813874788493,0.41277664974619294,0.552497461928934,0.26
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,pooled,10,3,47,0.442830399251179,0.37593512618353314,0.509691471361198,0.19148936170212766
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,pooled,10,4,42,0.4920634920634921,0.4199359439207155,0.5577431310933849,0.23809523809523808
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,pooled,10,5,43,0.5446228308346123,0.4713296344390666,0.6155491283988509,0.32558139534883723
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,pooled,10,6,44,0.4725042301184434,0.40947161975080754,0.5380960621442855,0.13636363636363635
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,pooled,10,7,44,0.530649130902938,0.4526149823104138,0.610752191970466,0.36363636363636365
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,pooled,10,8,46,0.5649599058338851,0.49655521224159505,0.6331770028691238,0.34782608695652173
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,pooled,10,9,45,0.5213949990599736,0.4507332205301748,0.5943542019176536,0.3111111111111111
full_year,absz_attack_direction__log_kernel_exposure,log_kernel_exposure,absz_attack_direction,all,False,False,pooled,10,10,51,0.5179489731594838,0.44960518894529045,0.5871503931521848,0.2549019607843137
full_year,absz_attack_direction__log_exposure_sequence,log_exposure_sequence,absz_attack_direction,all,False,False,unpooled,4,1,108,0.48873535125650186,0.4404963338973491,0.5368200476280002,0.2222222222222222
full_year,absz_attack_direction__log_exposure_sequence,log_exposure_sequence,absz_attack_direction,all,False,False,unpooled,4,2,119,0.4768089977107595,0.4381322071975999,0.5145715138847418,0.18487394957983194
full_year,absz_attack_direction__log_exposure_sequence,log_exposure_sequence,absz_attack_direction,all,False,False,unpooled,4,3,131,0.5319034887175315,0.49313493754924365,0.571293964169928,0.2824427480916031
full_year,absz_attack_direction__log_exposure_sequence,log_exposure_sequence,absz_attack_direction,all,False,False,unpooled,4,4,107,0.5410202887550011,0.49556114300172366,0.5841271723832566,0.29906542056074764
full_year,absz_attack_direction__log_exposure_sequence,log_exposure_sequence,absz_attack_direction,all,False,False,unpooled,10,1,37,0.4966616362555448,0.4239013124799927,0.5761467050807152,0.24324324324324326
full_year,absz_attack_direction__log_exposure_sequence,log_exposure_sequence,absz_attack_direction,all,False,False,unpooled,10,2,46,0.4817553152357831,0.4168928860442874,0.5450857058780255,0.1956521739130435
full_year,absz_attack_direction__log_exposure_sequence,log_exposure_sequence,absz_attack_direction,all,False,False,unpooled,10,3,50,0.4940439932318105,0.42882402707275813,0.5596869712351946,0.22
full_year,absz_attack_direction__log_exposure_sequence,log_exposure_sequence,absz_attack_direction,all,False,False,unpooled,10,4,48,0.4684856175972927,0.4117932177100959,0.5316923998871967,0.20833333333333334
full_year,absz_attack_direction__log_exposure_sequence,log_exposure_sequence,absz_attack_direction,all,False,False,unpooled,10,5,46,0.47384683292871344,0.4155760317810638,0.5347292724196278,0.15217391304347827
full_year,absz_attack_direction__log_exposure_sequence,log_exposure_sequence,absz_attack_direction,all,False,False,unpooled,10,6,54,0.5813749451651312,0.5201760982640846,0.6427429968039107,0.35185185185185186
full_year,absz_attack_direction__log_exposure_sequence,log_exposure_sequence,absz_attack_direction,all,False,False,unpooled,10,7,53,0.5003511796443508,0.4431025125307283,0.5603438367972418,0.22641509433962265
